x	y	group	order	col	x_cent	y_cent	x_poi	y_poi	num
3147.83	-598	2_r	1611	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3147.83	-598	2_r	1612	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3147	-607	2_r	1613	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3147	-607	2_r	1614	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3146.9	-615.85	2_r	1615	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3147.81	-630.03	2_r	1616	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3156.02	-635.26	2_r	1617	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3159.1	-637.23	2_r	1618	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3171.66	-637.74	2_r	1619	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3176	-638.08	2_r	1620	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3184.27	-638.75	2_r	1621	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3193.05	-641.1	2_r	1622	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3201	-643.42	2_r	1623	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3225.64	-650.63	2_r	1624	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3249.14	-665.84	2_r	1625	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3269	-681.8	2_r	1626	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3287.18	-696.42	2_r	1627	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3303.16	-712.88	2_r	1628	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3318.92	-730	2_r	1629	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3318.92	-730	2_r	1630	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3331.08	-744	2_r	1631	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3331.08	-744	2_r	1632	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3333.21	-746.51	2_r	1633	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3335.62	-749.79	2_r	1634	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3339.01	-750.53	2_r	1635	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3343.93	-751.6	2_r	1636	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3346.25	-748.08	2_r	1637	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3347.56	-744	2_r	1638	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3347.56	-744	2_r	1639	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3356.69	-713	2_r	1640	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3356.69	-713	2_r	1641	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3367.71	-682.77	2_r	1642	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3409.63	-658.79	2_r	1643	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3438	-646.42	2_r	1644	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3438	-646.42	2_r	1645	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3459	-637.28	2_r	1646	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3459	-637.28	2_r	1647	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3461.54	-636.19	2_r	1648	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3467.82	-633.93	2_r	1649	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3469.57	-632.3	2_r	1650	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3471.92	-630.12	2_r	1651	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3472.18	-626.99	2_r	1652	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3471.62	-624	2_r	1653	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3470.76	-619.38	2_r	1654	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3466.45	-611.65	2_r	1655	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3464.42	-607	2_r	1656	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3464.42	-607	2_r	1657	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3445.86	-566	2_r	1658	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3445.86	-566	2_r	1659	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3445.86	-566	2_r	1660	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3408.25	-486	2_r	1661	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3408.25	-486	2_r	1662	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3399.51	-468.52	2_r	1663	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3385.23	-441.96	2_r	1664	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3373.33	-427	2_r	1665	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3362.17	-412.95	2_r	1666	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3357.48	-413.93	2_r	1667	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3346.01	-403.71	2_r	1668	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3340.85	-399.11	2_r	1669	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3331.23	-386.9	2_r	1670	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3326.88	-381	2_r	1671	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3293.86	-336.15	2_r	1672	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3262.35	-265.56	2_r	1673	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3246.28	-212	2_r	1674	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3237.65	-183.24	2_r	1675	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3230.22	-153.16	2_r	1676	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3230	-123	2_r	1677	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3229.83	-100.02	2_r	1678	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3231.25	-75.82	2_r	1679	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3246.29	-57	2_r	1680	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3251	-51.1	2_r	1681	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3257.33	-45.51	2_r	1682	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3264	-41.9	2_r	1683	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3268.73	-39.34	2_r	1684	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3274.41	-38.91	2_r	1685	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3275.53	-33.96	2_r	1686	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3277.41	-25.64	2_r	1687	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3267.48	-25.01	2_r	1688	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3262	-25	2_r	1689	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3247.92	-24.98	2_r	1690	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3223.77	-26.22	2_r	1691	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3211	-23.1	2_r	1692	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3211	-23.1	2_r	1693	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3184	-12.75	2_r	1694	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3184	-12.75	2_r	1695	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3174.77	-9.8	2_r	1696	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3162.59	-9.21	2_r	1697	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
3153	-10.44	2_r	1698	2	3259.8258974359	-414.476153846154	3290.8316796875	-539.0146484375	4
2608	-19.21	3_r	1582	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2589	-20.09	3_r	1583	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2589	-20.09	3_r	1584	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2589	-20.09	3_r	1585	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2579	-21	3_r	1586	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2579	-21	3_r	1587	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2579	-21	3_r	1588	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2553	-22.83	3_r	1589	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2553	-22.83	3_r	1590	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2553	-22.83	3_r	1591	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2515	-26.17	3_r	1592	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2515	-26.17	3_r	1593	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2465.93	-31.07	3_r	1594	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2416.54	-38.67	3_r	1595	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2368	-47.42	3_r	1596	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2368	-47.42	3_r	1597	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2329	-54.75	3_r	1598	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2329	-54.75	3_r	1599	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2329	-54.75	3_r	1600	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2256	-69.79	3_r	1601	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2256	-69.79	3_r	1602	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2256	-69.79	3_r	1603	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2237	-74	3_r	1604	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2237	-74	3_r	1605	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2233.95	-74.65	3_r	1606	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2228.73	-75.6	3_r	1607	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2226.43	-77.7	3_r	1608	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2223.79	-80.11	3_r	1609	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2223.85	-83.76	3_r	1610	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2224.52	-87	3_r	1611	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2224.52	-87	3_r	1612	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2229.57	-108	3_r	1613	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2229.57	-108	3_r	1614	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2233.04	-132.13	3_r	1615	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2228.03	-160.2	3_r	1616	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2223.2	-184	3_r	1617	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2218.24	-208.4	3_r	1618	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2206.63	-244.74	3_r	1619	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2197.4	-268	3_r	1620	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2197.4	-268	3_r	1621	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2189.14	-288	3_r	1622	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2189.14	-288	3_r	1623	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2184.27	-298.94	3_r	1624	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2180.15	-304.17	3_r	1625	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2180	-317	3_r	1626	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2180	-317	3_r	1627	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2180	-323	3_r	1628	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2180	-323	3_r	1629	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2180.05	-354	3_r	1630	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2201.39	-382.66	3_r	1631	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2201	-416	3_r	1632	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2200.92	-422.51	3_r	1633	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2199.26	-429.09	3_r	1634	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.51	-435	3_r	1635	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2194.28	-439.8	3_r	1636	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2191.02	-443.33	3_r	1637	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2192.65	-449	3_r	1638	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2193.53	-452.07	3_r	1639	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2198.65	-459.75	3_r	1640	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2200.6	-463	3_r	1641	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2204.92	-470.21	3_r	1642	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2210.28	-480.3	3_r	1643	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2213.57	-488	3_r	1644	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2221.9	-507.46	3_r	1645	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2229.97	-534.79	3_r	1646	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2230	-556	3_r	1647	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2230	-556	3_r	1648	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2230	-576	3_r	1649	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2230	-576	3_r	1650	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2229.68	-602.96	3_r	1651	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2217.23	-640.93	3_r	1652	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2207.2	-666	3_r	1653	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.78	-692.06	3_r	1654	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2184.11	-717.09	3_r	1655	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2171.26	-742	3_r	1656	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2171.26	-742	3_r	1657	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2135.69	-815	3_r	1658	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2135.69	-815	3_r	1659	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2125.21	-837.89	3_r	1660	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2108.33	-876.79	3_r	1661	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2104.44	-901	3_r	1662	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2102.68	-911.95	3_r	1663	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2102.87	-922.94	3_r	1664	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2103	-934	3_r	1665	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2103.37	-965.15	3_r	1666	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2119.1	-1008.18	3_r	1667	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2130.99	-1037	3_r	1668	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2156.71	-1099.34	3_r	1669	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2191.39	-1162.7	3_r	1670	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.09	-1231	3_r	1671	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.09	-1231	3_r	1672	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.99	-1240	3_r	1673	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.99	-1240	3_r	1674	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.99	-1240	3_r	1675	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.09	-1252	3_r	1676	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2196.09	-1252	3_r	1677	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2192.96	-1296.73	3_r	1678	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2171.7	-1327.09	3_r	1679	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2152.25	-1366	3_r	1680	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2152.25	-1366	3_r	1681	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2098.31	-1468	3_r	1682	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2098.31	-1468	3_r	1683	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2098.31	-1468	3_r	1684	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2029.69	-1597	3_r	1685	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2029.69	-1597	3_r	1686	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2029.69	-1597	3_r	1687	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1992.75	-1668	3_r	1688	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1992.75	-1668	3_r	1689	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1986.28	-1680.94	3_r	1690	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1978.18	-1694.11	3_r	1691	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1978	-1709	3_r	1692	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1978	-1709	3_r	1693	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1978	-1714	3_r	1694	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1978	-1714	3_r	1695	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1978.08	-1731.54	3_r	1696	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1987.17	-1748.44	3_r	1697	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
1996.19	-1763	3_r	1698	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
2013.3	-1790.6	3_r	1699	3	2310.93647342995	-745.179082125604	2417.13534179687	-322.335439453125	15
